"";"id";"likes_count";"from_id";"from_name";"message";"created_time";"type";"link";"story";"comments_count";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count"
"179";"132197036871908_1227393467352254";46;"132197036871908";"Muzeum II Wojny Światowej";"Fragment scenografii w sali Zagłada - monumentalna ściana pokryta replikami walizek ofiar obozu Auschwitz-Birkenau.";"2016-12-16T17:03:30+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1227393467352254/?type=3";NA;0;7;1;0;6;0;0
"180";"132197036871908_1232738616817739";24;"132197036871908";"Muzeum II Wojny Światowej";"16 grudnia 2016 r. w budynku Muzeum II Wojny światowej przy ul. Wałowej odbyło się posiedzenie członków Rady Powierniczej Muzeum. Do podstawowych zadań Rady należy pełnienie nadzoru nad wypełnianiem przez Muzeum jego powinności wobec zbiorów i społeczeństwa. Czyni to Radę i jej członków odpowiedzialnymi za dobre funkcjonowanie Muzeum II Wojny Światowej. Rada zapoznała się z aktualną sytucją Muzeum,  sprawozdaniem z działalności Muzeum w roku 2016 r. oraz planami na kolejny rok.

Podczas spotkania członkowie zwiedzili również wystawę główną Muzeum oraz wystawę dla dzieci ""Podróż w czasie"".";"2016-12-20T18:04:24+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1232737996817801.1073741945.132197036871908/1232738616817739/?type=3";"Muzeum II Wojny Światowej added 12 new photos to the album: Posiedzenie Rady Programowej Muzeum — at Budowa Muzeum II WOJNY Światowej.";0;3;0;0;0;0;0
"181";"132197036871908_1236557979769136";25;"132197036871908";"Muzeum II Wojny Światowej";"Życzymy wesołych i radosnych Świąt! / Merry Christmas! ������������������������⛄⛄";"2016-12-23T11:55:44+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.636486899776250.1073741867.132197036871908/1236557479769186/?type=3";"Muzeum II Wojny Światowej added 2 new photos.";0;1;2;0;0;0;0
"182";"132197036871908_1244468915644709";43;"132197036871908";"Muzeum II Wojny Światowej";NA;"2016-12-30T08:06:32+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.261706550587622.61653.132197036871908/1244468818978052/?type=3";"Muzeum II Wojny Światowej updated their cover photo.";1;2;9;0;0;0;0
"183";"132197036871908_1244473455644255";5;"132197036871908";"Muzeum II Wojny Światowej";NA;"2016-12-30T08:15:25+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.132199543538324.29706.132197036871908/1244472395644361/?type=3";"Muzeum II Wojny Światowej added a new photo.";0;0;2;0;0;0;0
"184";"132197036871908_1245540778870856";43;"132197036871908";"Muzeum II Wojny Światowej";"31 grudnia 1932 r. trzech polskich matematyków rozszyfrowało kod niemieckiej maszyny Enigma. Jeden z egzemplarzy będzie można zobaczyć w naszym muzeum, ktore w 2017 r. odkryje przed zwiedzającymi swoje tajemnice.  A w Nowym Roku życzymy państwu tylko dobrych i pozytywnych wiadomości ! :) 

https://www.instagram.com/p/BBnn5p6rBFS/";"2016-12-31T15:10:14+0000";"link";"https://www.instagram.com/p/BBnn5p6rBFS/";NA;3;9;4;0;0;0;0
"185";"132197036871908_1248154425276158";12;"132197036871908";"Muzeum II Wojny Światowej";"Obecnie do Muzeum II Wojny Światowej w Gdańsku poszukujemy 
Praktykanta /-ki w Dziale Informacji i Promocji.

Zapraszamy wszystkich zainteresowanych zdobyciem doświadczenia w naszym wyjątkowych Muzeum. Więcej informacji na stronie www.

http://www.muzeum1939.pl/pl/o_muzeum/praca_w_muzeum";"2017-01-03T14:46:44+0000";"link";"http://www.muzeum1939.pl/pl/o_muzeum/praca_w_muzeum";NA;0;10;0;0;0;0;0
"186";"132197036871908_1253906664700934";22;"132197036871908";"Muzeum II Wojny Światowej";"Ruszyliśmy z nowym sezonem spotkań z historycznymi grami planszowymi. Kalendarz najbliższych spotkań:

- 10 stycznia, wtorek, Gdańsk, Bifor, godz. 17-22
- 17 stycznia, wtorek, Gdynia, Caffe Anioł, godz. 17-22
- 24 stycznia, wtorek, Gdańsk, Bifor, godz. 17-22
- 31 stycznia, wtorek, Gdynia, Caffe Anioł, godz. 17-22
- 7 lutego, wtorek, Gdynia, Caffe Anioł, godz. 17-22
- 14 lutego, wtorek, Gdańsk, Bifor, godz. 17-22 (lub 15 lutego - ustalimy bliżej terminu)
- 21 lutego, wtorek, Gdynia, Caffe Anioł, godz. 17-22
- 28 lutego, wtorek, Gdańsk, Bifor, godz. 17-22

Więcej informacji:
http://www.muzeum1939.pl/pl/edukacja/projekty_cykliczne/spotkania_z_grami_planszowymi";"2017-01-10T15:21:04+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1253906664700934/?type=3";NA;0;6;1;0;0;0;0
"609";"132197036871908_467438510047052";4;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej w Gdańsku oraz Instytut Historyczny Uniwersytetu Warszawskiego zapraszają na promocję książki Jiříego Friedla „Żołnierze banici. Brygada Świętokrzyska Narodowych Sił Zbrojnych w Czechach w 1945 roku.”

Instytut Historyczny Uniwersytetu Warszawskiego 
Sala 125 
Krakowskie Przedmieście 26/28, Warszawa 

W spotkaniu udział weźmie Autor – dr hab. Jiří Friedl 
Moderacja: dr hab. Piotr Majewski – zastępca dyrektora Muzeum II Wojny Światowej w Gdańsku 
Książka została wydana nakładem Muzeum II Wojny Światowej. 
Promocja książki została objęta patronatem honorowym Ambasadora Republiki Czeskiej w Warszawie. 
Wstęp wolny. 

Jiří Friedl (ur. 1976) – pracownik naukowy Instytutu Historycznego Akademii Nauk Republiki Czeskiej (oddział w Brnie). Zajmuje się dziejami Polski oraz stosunków czesko/czechosłowacko-polskich w XX wieku. Jest autorem wielu opracowań naukowych, które ukazały się w Republice Czeskiej, w Polsce i innych krajach, m.in. Češi a Poláci na Těšínsku 1945-1949, Praha – Brno 2012 oraz Na jednym froncie: czechosłowacko-polskie stosunki wojskowe 1939-1945, Gdańsk – Warszawa 2011. Za wkład w dziedzinie badań i popularyzacji historii stosunków czesko-polskich otrzymał w 2011 r. Brązowy Krzyż Zasługi RP od prezydenta Bronisława Komorowskiego.

W czeskich archiwach zachowało się stosunkowo dużo materiałów o brygadzie, czego dowodem będzie niniejsza książka. Nie mniej ważnym jej celem jest zaprezentowanie spojrzenia czeskiego historyka na Brygadę Świętokrzyską, nieobciążonego nieraz bardzo emocjonalnym zaangażowaniem w spór o rolę tej formacji.
ze wstępu do wydania polskiego";"2017-01-12T08:45:42+0000";"event";"https://www.facebook.com/events/467438510047052/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"187";"132197036871908_1256713421086925";59;"132197036871908";"Muzeum II Wojny Światowej";"Testujemy aplikacje multimedialne na wystawie głównej ������";"2017-01-13T13:57:43+0000";"video";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/videos/1256713421086925/";"Muzeum II Wojny Światowej feeling excited.";2;20;7;0;1;0;0
"188";"132197036871908_1256833154408285";37;"132197036871908";"Muzeum II Wojny Światowej";"Trwa plebiscyt Dziennika Bałtyckiego OSOBOWOŚĆ ROKU 2016, w którym w kategorii KULTURA można głosować na Pawła Machcewicza, dyrektora Muzeum II Wojny Światowej, nominowanego za działania na rzecz powstania placówki i odwagę w bronieniu jej wizji.  Zachęcamy do głosowania. Trwa ono do 30 stycznia br. do godz. 21.

Czytaj więcej: http://www.dziennikbaltycki.pl/plebiscyt/osobowosc-roku/a/osobowosc-roku-2016-gdansk-wyniki,11657902/";"2017-01-13T16:39:40+0000";"link";"http://www.dziennikbaltycki.pl/plebiscyt/osobowosc-roku/a/osobowosc-roku-2016-gdansk-wyniki,11657902/";NA;0;16;0;0;0;0;0
"189";"132197036871908_1257698527655081";34;"132197036871908";"Muzeum II Wojny Światowej";"Po testach prezentacji multimedialnych zdradzamy fragment projekcji filmowej. W scenerii zrekonstruowanej piwnicy z Powstania Warszawskiego zobaczycie etiudę filmową z archiwalnych materiałów z walczącej w 1944 r. Warszawy.";"2017-01-14T17:10:00+0000";"video";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/videos/1257698527655081/";NA;1;2;2;0;0;0;0
"548";"132197036871908_410262429305510";18;"132197036871908";"Muzeum II Wojny Światowej";"Prace nad Muzeum II Wojny Światowej dobiegły końca i naszedł czas na zaprezentowanie publiczności wystawy głównej oraz wnętrz budynku, które od wielu lat budzą żywe zainteresowanie w kraju i zagranicą.
Wystawa główna zajmuje powierzchnię 5 tys. m2, co czyni ją jedną z największych wystaw prezentowanych przez muzea historyczne na świecie. Zlokalizowana jest 14 metrów pod ziemią, na najniższym poziomie Muzeum. Znajduje się na niej ponad 2 tys. eksponatów, ok. 250 stanowisk multimedialnych pokazujących archiwalne filmy, zdjęcia, dokumenty, notacje ze świadkami wojny oraz interaktywne prezentacje służące poszerzeniu wiadomości zawartych na wystawie.

Dla szerszej publiczności zwiedzanie Muzeum będzie możliwe w weekend 28-29 stycznia br., kiedy organizowane są Dni Otwarte. Zapraszamy w godz. 9.00 – 19.00 (ostatnie wejście na wystawę o godz. 17.00). Zwiedzający oprócz wystawy głównej, będą mogli zobaczyć wystawę „Podróż w czasie” przeznaczoną dla dzieci poniżej 12 roku życia, składającą się z trzech osobnych pokoi, będących rekonstrukcjami mieszkania warszawskiej rodziny w trzech różnych okresach wojny oraz obejrzeć filmy w sali kinowej.

Uczestnictwo jest możliwe tylko po wcześniejszej rejestracji w systemie internetowym dostępnym poniżej.  Każdego dnia Muzeum może odwiedzić 960 osób. Oferta weekendowej wizyty w Muzeum jest również kierowana do rodzin z dziećmi od 7 lat.";"2017-01-18T12:03:30+0000";"event";"https://www.facebook.com/events/410262429305510/";"Muzeum II Wojny Światowej added an event.";0;0;1;0;0;0;0
"191";"132197036871908_1261239930634274";31;"132197036871908";"Muzeum II Wojny Światowej";NA;"2017-01-18T13:09:16+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.261706550587622.61653.132197036871908/1261239780634289/?type=3";"Muzeum II Wojny Światowej updated their cover photo.";0;1;1;0;0;0;0
"192";"132197036871908_1261294647295469";138;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy!!";"2017-01-18T14:35:29+0000";"video";"https://www.youtube.com/watch?v=tLVWU1mcebE";NA;8;79;8;0;0;0;0
"193";"132197036871908_1266176786807255";250;"132197036871908";"Muzeum II Wojny Światowej";"Dziś  pierwsi zwiedzający mieli możliwość zobaczenia  Muzeum i wystawy głównej. Wśród zaproszonych gości były osoby, które współtworzyły instytucję: architekci, designerzy, muzealnicy, historycy, darczyńcy oraz przedstawiciele środowisk kombatanckich.";"2017-01-23T15:03:13+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1266176690140598.1073741946.132197036871908/1266176786807255/?type=3";"Muzeum II Wojny Światowej added 25 new photos to the album: Prezentacja wystawy głównej Muzeum.";17;98;25;0;0;0;0
"194";"132197036871908_1267476710010596";250;"132197036871908";"Muzeum II Wojny Światowej";"Dziś  pierwsi zwiedzający mieli możliwość zobaczenia  Muzeum i wystawy głównej. Wśród zaproszonych gości były osoby, które współtworzyły instytucję: architekci, designerzy, muzealnicy, historycy, darczyńcy oraz przedstawiciele środowisk kombatanckich.";"2017-01-24T19:24:52+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1266176690140598.1073741946.132197036871908/1267476710010596/?type=3";"Muzeum II Wojny Światowej added 16 new photos to the album: Prezentacja wystawy głównej Muzeum.";17;98;25;0;0;0;0
"195";"132197036871908_1268652583226342";51;"132197036871908";"Muzeum II Wojny Światowej";"Po obejrzeniu wystawy głównej przez gości odbyły się dwa panele dyskusyjne. W pierwszym głos zabrali muzealnicy z Polski i zagranicy:prof. Barbara Kirshenblatt (POLIN) – prowadzenie, Sara J. Bloomfield (Muzeum Holokaustu w Waszyngtonie), prof. Julija Kantor (Ermitaż), prof. Machcewicz (Muzeum II Wojny Światowej), prof. Stefan Troebst (Uniwersytet w Lipsku. Uczestnikami drugiej dyskusji byli historycy: prof. Włodzimierz Borodziej (Uniwersytet Warszawski) – prowadzenie, prof. Timothy Snyder (Uniwersytet Yale), prof. Elié Barnavi (Uniwersytet w Tel Awiwie),prof. Henry Rousso (Instytut Historii Współczesnej w Paryżu), dr Andrij Portnow (Uniwersytet Humboldtów w Berlinie).";"2017-01-25T19:38:06+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1268652476559686.1073741948.132197036871908/1268652583226342/?type=3";"Muzeum II Wojny Światowej added 24 new photos to the album: Debaty muzealników i historyków po obejrzeniu wystawy.";2;2;3;0;0;0;0
"196";"132197036871908_1269455519812715";12;"132197036871908";"Muzeum II Wojny Światowej";"Szanowni Państwo,

Wszystkie miejsca na Dni Otwarte zostały zarezerwowane i nie ma możliwości zapisywania się w systemie oraz rezerwacji telefonicznej.

Osoby, które zarezerwowały miejsca w systemie rezerwacji (lista podstawowa oraz rezerwowa) otrzymają do piątku 27.01.2017 r. mail z informacją potwierdzającą oraz informacjami organizacyjnymi. Osoby, które nie otrzymają od Muzeum informacji potwierdzających możliwość wejścia nie zostaną wpuszczone na teren Muzeum!

Uczestnicy, którzy zapisali się na listę rezerwową zostaną poinformowani mailowo bądź telefonicznie o możliwości zwiedzania po zwolnieniu się miejsc w grupach podstawowych.

Osoby, które chcą zrezygnować z udziału bądź dokonać zmian w swojej rezerwacji prosimy o maila na adres dzienotwarty@muzeum1939.pl

Przypominamy, że zwiedzanie Muzeum jest możliwe dla dzieci od 7 roku życia. Każda osoba niepełnoletnia musi być pod opieką rodzica lub prawnego opiekuna.";"2017-01-26T13:35:47+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1269455519812715/?type=3";NA;0;3;1;0;0;0;0
"197";"132197036871908_1270274159730851";17;"132197036871908";"Muzeum II Wojny Światowej";"Ukazał się raport roczny z działalności Muzeum za rok 2016. Jest dostępny do pobrania na stronie internetowej. 

http://www.muzeum1939.pl/pl/edukacja/publikacje/raporty_roczne";"2017-01-27T10:47:56+0000";"link";"http://www.muzeum1939.pl/pl/edukacja/publikacje/raporty_roczne";NA;0;6;0;0;0;0;0
"198";"132197036871908_1270276506397283";10;"132197036871908";"Muzeum II Wojny Światowej";"The Museum has published an ""Annual report on the activities of the Museum of Second World War in 2016."" Download on our website. 

http://www.muzeum1939.pl/en/education/publications/annual_reports";"2017-01-27T10:51:14+0000";"link";"http://www.muzeum1939.pl/en/education/publications/annual_reports";NA;0;1;1;0;0;0;0
"199";"132197036871908_1270962689661998";181;"132197036871908";"Muzeum II Wojny Światowej";"Dziś i jutro odbędą się dni otwarte naszego muzeum. Oglądajcie transmisję na żywo na gdansk.pl oraz słuchajcie w Radio Gdańsk od 9 do 12.";"2017-01-28T05:09:46+0000";"link";"http://www.gdansk.pl/wiadomosci/Dni-Otwarte-w-MIIWS-na-zywo-na-gdansk-pl-sobota-9-00-12-00,a,69386";NA;7;32;14;0;0;0;1
"200";"132197036871908_1272246136200320";217;"132197036871908";"Muzeum II Wojny Światowej";"W sobotę ponad 1000 osób zwiedziło wystawę główną naszego Muzeum.";"2017-01-29T05:58:06+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1272235189534748.1073741949.132197036871908/1272246136200320/?type=3";"Muzeum II Wojny Światowej added 30 new photos to the album: Dni Otwarte Muzeum II Wojny Światowej.";8;30;21;0;0;0;0
"201";"132197036871908_1272270282864572";37;"132197036871908";"Muzeum II Wojny Światowej";"W czasie Dni Otwartych jest możliwość zakupu katalogu wystawy głównej w polskiej i angielskiej wersji językowej. Stoisko znajduje się przy wejściu na wystawę na poziomie -3. Cena: 25 zł. Płatność tylko gotówką.";"2017-01-29T06:08:03+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1272267739531493/?type=3";"Muzeum II Wojny Światowej added 3 new photos.";4;5;1;0;0;0;0
"202";"132197036871908_1272652536159680";120;"132197036871908";"Muzeum II Wojny Światowej";"Relacje zwiedzających naszą wystawę podczas Dni Otwartych. 

http://www.tvn24.pl/pomorze,42/emocje-lzy-wzruszenia-podczas-zwiedzania-muzeum-ii-wojny-swiatowej,711001.html";"2017-01-29T15:02:19+0000";"link";"http://www.tvn24.pl/pomorze,42/emocje-lzy-wzruszenia-podczas-zwiedzania-muzeum-ii-wojny-swiatowej,711001.html";NA;7;18;14;0;0;0;0
"203";"132197036871908_1273396106085323";246;"132197036871908";"Muzeum II Wojny Światowej";"Dziękujemy wszystkim osobom, które w miniony weekend odwiedziły nasze Muzeum i chciały obejrzeć wystawę główną. Dziękujemy za recenzje, opinie, zdjęcia, sugestie i poparcie. Jesteśmy dumni, że mogliśmy zaprezentować Państwu efekty naszej pracy. 
Jednocześnie informujemy, że Muzeum nie jest otwarte dla zwiedzających. Potrzebujemy jeszcze kilku tygodni na próby techniczne i testy bezpieczeństwa, aby regularnie przyjmować zwiedzających. Prosimy o śledzenie naszej strony internetowej i profilu na FB gdzie będziemy informować o terminie otwarcia.";"2017-01-30T09:55:04+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1273391039419163/?type=3";"Muzeum II Wojny Światowej added 5 new photos.";16;14;22;0;0;0;0
